,channel_name,channel_subs,video_title,publication_date,views,likes,channel_url,video_url
0,巨將汽車,14萬,【中古車值多少】快兩百萬的CX9，受不了缺這個配備，只好趕快賣掉？｜2022 Mazda CX-9 25T AWD Signature - Captain Seat,2023年8月22日,"33,567",122,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=-KDBxMecAKM&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=65&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】平民老百姓都開Benz？買外匯車的風險，沒發現換過鈑件？｜2020 M-Benz A-Class A250運動版,2023年8月20日,"19,184",123,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=YGPpgo9lBcc&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=66&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】Lexus NX連續四年霸榜No.1！台灣人到底多愛NX？｜2019 Lexus NX 300豪華版,2023年8月18日,"36,830",155,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=aohaenbmFyM&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=67&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】買新車前請三思，衝動購買Kicks，才跑400公里就要賣？｜2023 Nissan Kicks 1.6旗艦版,2023年8月15日,"177,854",505,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=8Dnpn0K6ARE&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=68&pp=iAQB
0,巨將汽車,14萬,【外送到你家】當初不選擇Toyota的原因是？颱風來襲，我們照樣外送到你家！｜2023 Nissan Sentra,2023年8月13日,"86,849",400,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=HwmArs5eNaY&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=69&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】被大家遺忘的汽車品牌，後座超難坐！哪個天才誰設計的？｜2019 Hyundai Tucson 汽油豪華,2023年8月11日,"18,555",112,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=EDG7s6xL-pg&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=70&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】Octavia賣到沒有試乘車？連續兩年漲價，你還是乖乖掏錢買？｜2021 Skoda Octavia Combi 1.5 TSI e-TEC,2023年8月8日,"32,958",120,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=7EQLh1lwlCM&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=71&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】實測六種除油膜產品！玻璃不乾淨，換再好的雨刷都沒有用？,2023年8月4日,"53,773",284,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=O2SGyWYBLsY&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=72&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】改款GLA變超大，這空間還能算是CUV？｜2020 M-Benz GLA200,2023年8月1日,"23,149",132,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=sW5mamMLN3E&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=73&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】FIT上一代隔音超差，結果這代下大雨還是吵？｜2022 Honda Fit e：HEV油電版,2023年7月30日,"35,276",197,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=jQyhrVpgcpY&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=74&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】買性能車嫌油耗差，地瓜R起步是真的慢？｜2021 Volkswagen Tiguan R,2023年7月25日,"29,977",162,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=y6-u5TSgqOQ&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=75&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】後座晃到要賣車？就算爬坡沒力，還是不想選Altis？｜2022 Nissan Sentra 1.6尊爵智駕版,2023年7月21日,"81,085",320,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=sfQYHN6ksOY&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=76&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】小保養噴了八千多，拔掉這配備，網友直接爆氣？｜2018 Subaru XV 2.0 i-S EyeSight,2023年7月18日,"10,451",68,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=6xzw7ZrfkWo&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=77&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】2494cc的油電車，省下的油錢，都拿去繳稅金？｜2022 Lexus IS 300h F Sport版,2023年7月14日,"67,643",227,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=faR_NqI6GWY&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=78&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】年輕人都開這台，跟focus比，馬三只贏在質感？｜2020 Mazda 3 5D 2.0 Bose旗艦型,2023年7月11日,"59,853",287,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=B-_ZfOquwpU&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=79&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】買GTI要選這一代，砸20萬改車，還是被嫌棄 ？｜2019 Volkswagen Golf GTI Performance,2023年7月9日,"38,121",194,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=8oSIGbJvNUw&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=80&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】隔兩年行情沒降，為何Skoda越來越保值？｜2017 Skoda Octavia Combi RS 2.0,2023年7月7日,"17,026",104,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=MO9p9wj984U&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=81&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】國產SUV的巔峰，CP值太好，只好跟歐系車PK？｜2022 Ford Kuga EcoBoost 250 AWD ST-Line X,2023年7月4日,"36,060",192,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=FV4D9ixJDb4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=82&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】CUV是要開多快？才差20萬，為何不買Golf R？｜2022 Volkswagen T-ROC R,2023年6月30日,"21,067",99,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=abYD2t9B3Lk&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=83&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】一年賣快四萬台，因為隔音底盤屌打RAV4？｜2022 Toyota Corolla Cross 1.8 Hybrid GR Sport,2023年6月27日,"185,565",471,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=YumoZVgaCDw&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=84&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】特斯拉自動關門夾斷玉米？換我們用手臂挑戰...｜2019 Tesla Model X 100D,2023年6月25日,"29,072",143,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=VzD9xR49SD4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=85&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】銷量輸RAV4一倍，CRV如何扳回一成？｜2019 Honda CR-V 1.5 S,2023年6月23日,"25,164",153,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=hKLHBZV1Gok&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=86&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】買鋼砲日常代步？自己爽開，後座乘客超賭爛！｜2020 Ford Focus 5D ST,2023年6月20日,"73,515",348,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=3nJKYDnD4pU&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=87&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】iRent最愛買的車，要省油小車，為何不選FIT？｜2019 Toyota Prius C 1.5,2023年6月16日,"20,634",110,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=OvoBL8A7eIM&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=88&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】ST Wagon保值程度超誇張，過了兩年行情居然沒降？｜2021 Ford Focus Wagon ST,2023年6月13日,"28,815",192,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=-Q_aYcyK2NQ&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=89&pp=iAQB
0,巨將汽車,14萬,【改車不歸路】硬皮鯊的天花板，改IAG引擎 ，極限馬力900匹｜Subaru Impreza,2023年6月11日,"91,076",819,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=DuYZaqJzEV0&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=90&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】聽到volvo不太想收，才買一年就賣，最後改開FIT？｜2022 Volvo XC90 B5 R-Design七人座,2023年6月9日,"388,699",1336,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=JDmudDliQMs&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=91&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】引擎蓋確定沒換，螺絲有動過，就是要扣錢？｜2020 Skoda Scala 1.5 TSI豪華菁英版,2023年6月6日,"14,756",83,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=7cNT7rMhJI8&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=92&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】突如其來改鋁圈？直上雙片鍛造，這個價格荷包直接哭出來｜Audi A4 Avant,2023年6月4日,"41,952",272,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=xNQdJVtZ0IY&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=93&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】七人座就是要買Odyssey，買了三年居然沒開幾次？｜2020 Honda Odyssey 2.4 Apex七人座,2023年6月2日,"57,929",178,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=GROWFPAvUDw&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=94&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】CX30定位太尷尬，賣這個價錢，為何不買CX5？｜2022 Mazda CX-30 20S Signature,2023年5月30日,"52,536",229,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=Rbnc2JdcZyU&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=95&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】開箱Defender 110，特地選18吋鐵圈，結果落地就準備要換掉？｜2023.5 Land Rover Defender 110,2023年5月28日,"24,843",128,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=NCH5TJXMFq8&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=96&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】BMW X3白金版，跑一萬公里就賣，脫手現虧80萬？｜2021 BMW X3 xDrive30i Luxury白金領航版,2023年5月26日,"37,394",168,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=LdNwCBVokRk&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=97&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】Skoda進口CUV銷量冠軍，滿載爬坡，1.0超沒力？｜2021 Skoda Kamiq 1.0 TSI豪華動能版,2023年5月23日,"30,453",145,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=SKV4RF5EHc8&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=98&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】BRZ後驅當四驅開，我寧願搭uber，也不要坐後座！｜2022 Subaru BRZ 2.4 6AT,2023年5月21日,"16,147",108,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=MnPaRTXLqy0&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=99&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】渦輪延遲超嚴重？數據250匹，踩不出來也沒用！｜2022 Ford Kuga EcoBoost 250 AWD ST-Line X,2023年5月19日,"72,994",333,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=UxQoNua-psM&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=100&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】NX空間不夠用？找來身高196公分，實際測給你看！｜2020 Lexus NX 200菁英Plus版,2023年5月16日,"62,018",222,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=50B1cdGmGq4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=101&pp=iAQB
0,巨將汽車,14萬,【改車不歸路】超罕見日系跑車，前車主改好，買到真的賺到？｜Mazda RX-8｜Mitsubishi Eclipse,2023年5月14日,"27,548",236,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=1RhG73YrbEk&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=102&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】雙門寶馬哪裡好？硬著頭皮買回來養灰塵？｜2022 BMW 2-Series 220i M Sport,2023年5月12日,"31,604",201,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=POsxg5Dmcr8&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=103&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】愛車魔人反悔...才開五千為何急售？｜2021 Lexus RX 300豪華版,2023年5月9日,"51,010",220,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=RYkYr0xRLDY&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=104&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】限量75週年Defender，衝動購物還一次買兩台？｜2023.5 Land Rover Defender 110 75th Limited Edition,2023年5月7日,"71,681",320,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=3L9sGFmgKAU&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=105&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】賓士小車選配花了40萬，為何不直上A250？｜2020 M-Benz A-Class A180運動版,2023年5月5日,"24,782",158,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=4V4AbFYSkpM&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=106&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】XC40哪裡不好？不管虧多少，就是要換賓士？｜2022 Volvo XC40 T3 Momentum,2023年5月2日,"230,915",830,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=cDUsek1l3_4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=107&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】買奧迪回去準備修？腦粉護航，這個年份不要買！｜2018 Audi A3 Sportback 35 TFSI Premium,2023年4月30日,"52,408",265,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=4NBQFvOfdV8&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=108&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】賣海力士換CX5，車太大台結果搞死自己？｜2021 Toyota Hilux 2.8,2023年4月28日,"129,129",493,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=Q29xrAS3Ssg&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=109&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】Volvo新車沒折扣，上路才跑八千，直接賠掉40萬？｜2022 Volvo XC40 B5 R-Design,2023年4月25日,"64,258",294,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=FRVlxT4AN_E&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=110&pp=iAQB
0,巨將汽車,14萬,【改車不歸路】兩台正版Lancer Evolution，砸錢改車，路上還是被認錯？,2023年4月23日,"91,538",805,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=rTmxEcqUu-s&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=111&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】馬六哪裡出問題，跑不到一千為什麼要賣？｜2022 Mazda 6 Wagon 2.5旗艦進化型,2023年4月21日,"53,333",271,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=eoRZ_wOsriM&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=112&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】自己開的很滿意，長輩一句話，賠錢說賣就賣？｜2022 Volvo XC60 B5 R-Design,2023年4月18日,"77,538",331,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=w39EZyrq2p4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=113&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】450萬的精美盤子車，買的是虛榮心，還是物超所值？｜2018 Maserati Ghibli GranSport,2023年4月16日,"30,855",200,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=pdKvNaRRBF8&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=114&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】豪華掀背車首選，因為這個原因，只好忍痛割愛？｜2020 BMW 1-Series 118i Edition M,2023年4月14日,"20,682",135,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=Wq2XZUBcHgo&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=115&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】T-ROC遇到小改款又漲價，沒改多少但收購價卻差很大？｜2021 Volkswagen T-ROC 330 TSI R-Line Performance,2023年4月11日,"20,195",108,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=3FMKUMto8AU&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=116&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】八年前豪華休旅BMW X5，依然輾壓現代國產車？｜2015 BMW X5 xDrive25d,2023年4月9日,"41,053",225,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=rKpbW510kL4&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=117&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】CX5才開四千公里就要賣？這個問題真的受不了...｜2022 Mazda CX-5 20S Premium,2023年4月7日,"129,970",503,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=tjZ8X-oTFBs&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=118&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】開膩Focus賽道版，車主表示小毛病很多...｜2021 Ford Focus 5D ST-Line Lommel,2023年4月4日,"41,376",250,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=jdb2xOrMgN8&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=119&pp=iAQB
0,巨將汽車,14萬,【改車不歸路】Honda Civic Type R 四百匹駕到，速度快到嚇出一身冷汗...,2023年4月2日,"88,526",783,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=GbD500zAnUs&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=120&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】Outlander步入產品末期，為何沒最新配備，銷量還是穩穩賣？｜2022 Mitsubishi Outlander 尊貴型,2023年3月31日,"79,011",361,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=Sq30_QV-HlY&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=121&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】馬六市場超搶手？跑9萬多公里還能估多少？｜2019 Mazda 6 Wagon SKY-G 2.5旗艦進化型,2023年3月28日,"34,612",182,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=HifROUAaJf8&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=122&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】BMW超熱銷跑旅，多花40萬，MSport差在哪？｜2020 BMW X4 xDrive30i M Sport,2023年3月26日,"31,258",162,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=vgZHOFzV6ns&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=123&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】德國進口家用休旅，新車漲10萬，這台二手價超保值？｜2021 Volkswagen Tiguan 280 TSI Elegance,2023年3月24日,"34,602",167,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=PiVATteAMZs&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=124&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】絕版的四門Focus，只跑七千公里為何要賣掉？｜2022 Ford Focus 4D ST-Line Lommel X,2023年3月21日,"32,045",201,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=YnlTqurxHrY&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=125&pp=iAQB
0,巨將汽車,14萬,【改車不歸路】花百萬改裝Mitsubishi Lancer，EVO化改到走火入魔？,2023年3月19日,"194,073",1941,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=UTbAIAywSWc&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=126&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】砸40萬下去改裝CX5，遇見新歡就馬上想賣車？｜2020 Mazda CX-5 2.0 2WD旗艦經典型,2023年3月17日,"25,767",140,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=V7E5P3D8-ho&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=127&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】22年改款KICKS，為何才跑六千公里就要賣？｜2022 Nissan Kicks 1.5智行旗艦版,2023年3月14日,"118,584",515,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=pvvmR12M8YI&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=128&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】Skoda熱銷車款，兩年過後的跌幅逼近lexus？｜2021 Skoda Kamiq 1.5 TSI豪華菁英版,2023年3月10日,"42,859",168,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=1s0F-WJvp54&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=129&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】賣Lexus換Honda，UX到底哪裡得罪車主？｜2021 Lexus UX 200菁英Plus版,2023年3月7日,"72,352",293,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=OaDJXu8kUCc&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=130&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】新車173萬的奧迪打到骨折，7年後還剩下多少價格？｜2017 Audi Q3 30 TFSI,2023年3月5日,"36,433",210,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=XEx-bKfofes&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=131&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】最熱銷的外匯GLE，為何要賣掉換電動車？｜2020 M-Benz GLE 350 4MATIC,2023年3月3日,"69,832",329,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=3aMjcYxbmPc&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=132&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】福特收割韭菜，隔年就改款降價，宛如現在的特斯拉？｜2018 Ford Mondeo Wagon EcoBoost 240,2023年2月28日,"48,923",241,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=oA7SLF4v0bE&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=133&pp=iAQB
0,巨將汽車,14萬,【巨將汽車】輕微事故要修到93萬？差點跟保險公司鬧上法院！｜Lexus NX,2023年2月26日,"96,030",371,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=oTg44PYCRfc&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=134&pp=iAQB
0,巨將汽車,14萬,【中古車值多少】為什麼要買皮卡車，開了三年還能估這麼高？｜2020 Toyota Hilux 2.8 aka海力士,2023年2月24日,"65,612",267,https://www.youtube.com/@gj888,https://www.youtube.com/watch?v=yTUl2m0PIDE&list=UULFmsX3gl3KZVf4KtjsjtJIDQ&index=135&pp=iAQB
